id,type,time_purchased,time_completed,is_refunded
358879,project,5/22/19 14:25,5/22/19 14:31,0
362034,project,5/22/19 14:55,6/5/19 18:31,0
362083,project,5/22/19 17:01,6/18/19 19:26,0
362092,project,5/22/19 17:38,9/10/19 14:42,0
362068,project,5/22/19 17:38,5/28/19 20:21,0
362081,project,5/22/19 17:53,5/29/19 18:45,0
361971,project,5/22/19 18:49,2/4/20 17:44,0
362127,project,5/22/19 19:11,5/27/19 16:07,0
362103,project,5/22/19 19:18,5/29/19 17:22,0
362162,project,5/23/19 4:07,6/7/19 9:47,0
358223,project,5/23/19 6:29,6/6/19 1:00,0
362326,project,5/23/19 12:58,5/29/19 13:39,0
362333,project,5/23/19 13:23,5/24/19 18:28,0
362345,project,5/23/19 13:50,5/30/19 15:46,0
362187,project,5/23/19 14:39,5/28/19 19:38,0
319989,project,1/1/19 15:28,1/13/19 22:19,0
318912,project,1/1/19 20:35,2/13/19 8:42,0
320100,project,1/2/19 10:47,1/2/19 22:47,0
320140,project,1/2/19 13:21,1/25/19 7:05,0
320175,project,1/2/19 16:07,1/17/19 6:24,0
320201,project,1/2/19 17:13,1/8/19 13:03,0
320034,project,1/2/19 20:53,1/2/19 20:53,0
320265,project,1/2/19 22:10,1/2/19 22:11,0
320274,project,1/3/19 1:35,1/23/19 14:05,0
320116,project,1/3/19 1:53,1/3/19 1:54,0
318110,project,1/3/19 2:58,1/3/19 12:17,0
320352,project,1/3/19 5:17,1/5/19 22:13,0
320350,project,1/3/19 10:15,1/3/19 10:16,0
320411,project,1/3/19 11:40,1/10/19 8:54,0
320492,project,1/3/19 16:26,1/14/19 15:58,0
320507,project,1/3/19 17:13,1/3/19 23:52,0
320503,project,1/3/19 21:11,1/9/19 17:25,0
320312,project,1/3/19 21:28,1/11/19 15:02,0
320583,project,1/3/19 23:02,1/10/19 15:25,0
320627,project,1/4/19 3:46,1/6/19 7:47,0
320556,project,1/4/19 4:03,1/4/19 4:03,0
320741,project,1/4/19 12:38,1/9/19 12:37,0
320746,project,1/4/19 13:17,5/4/19 1:29,0
320788,project,1/4/19 16:46,2/5/19 17:35,0
320086,project,1/4/19 17:46,1/4/19 17:51,0
320820,project,1/4/19 17:50,1/4/19 17:59,0
320847,project,1/4/19 19:19,1/6/19 14:10,0
320842,project,1/4/19 20:02,2/7/19 16:50,0
320856,project,1/4/19 20:04,2/14/19 13:53,0
320862,project,1/4/19 20:07,1/8/19 21:04,0
320907,project,1/4/19 23:30,,0
317654,project,1/5/19 1:40,1/5/19 1:41,0
320960,project,1/5/19 8:09,1/9/19 6:09,0
320936,project,1/5/19 15:24,1/17/19 0:17,0
321027,project,1/5/19 15:35,1/15/19 18:35,0
317884,project,1/5/19 15:59,4/27/19 7:05,0
321040,project,1/5/19 16:53,1/5/19 16:53,0
321037,project,1/5/19 17:04,1/15/19 12:07,0
321094,project,1/6/19 1:47,1/14/19 0:15,0
321243,project,1/6/19 22:41,1/24/19 23:15,0
321327,project,1/7/19 7:43,1/8/19 6:33,0
321321,project,1/7/19 8:49,1/21/19 8:40,0
321332,project,1/7/19 9:47,1/7/19 9:47,0
321377,project,1/7/19 12:04,1/12/19 18:41,0
321367,project,1/7/19 12:38,1/24/19 23:15,0
320645,project,1/7/19 13:52,1/7/19 13:53,0
321315,project,1/7/19 14:25,1/12/19 19:32,0
321447,project,1/7/19 17:02,1/16/19 17:36,0
321479,project,1/7/19 18:10,1/7/19 18:29,0
321477,project,1/7/19 18:30,2/7/19 17:03,0
321495,project,1/7/19 19:04,1/7/19 21:04,0
321504,project,1/7/19 19:32,1/7/19 19:32,0
321349,project,1/8/19 0:30,1/10/19 3:18,0
321538,project,1/8/19 1:00,1/24/19 20:25,0
321563,project,1/8/19 8:31,1/14/19 8:35,0
321696,project,1/8/19 11:23,,0
321454,project,1/8/19 14:02,1/14/19 10:47,0
317357,project,1/8/19 14:51,5/28/19 15:05,0
321744,project,1/8/19 15:17,1/9/19 17:27,0
320846,project,1/8/19 15:47,1/8/19 15:47,0
321772,project,1/8/19 16:34,1/9/19 22:58,0
321523,project,1/8/19 17:29,1/8/19 17:30,0
321683,project,1/8/19 21:03,1/14/19 19:52,0
320203,project,1/8/19 21:56,1/8/19 21:56,0
321803,project,1/8/19 22:21,1/14/19 17:11,0
321894,project,1/8/19 23:04,2/1/19 19:16,0
321470,project,1/9/19 0:00,1/28/19 20:33,0
322016,project,1/9/19 9:04,1/10/19 3:58,0
321973,project,1/9/19 14:20,1/10/19 0:40,0
321945,project,1/9/19 14:35,1/16/19 15:14,0
322053,project,1/9/19 15:03,1/10/19 22:11,0
321444,project,1/9/19 15:11,1/9/19 15:13,0
322020,project,1/9/19 15:23,1/25/19 11:30,0
321971,project,1/9/19 15:47,1/28/19 10:05,0
321639,project,1/9/19 19:01,1/11/19 21:36,0
322201,project,1/9/19 20:20,1/25/19 1:05,0
322212,project,1/9/19 21:24,1/14/19 15:48,0
322257,project,1/9/19 22:52,2/22/19 17:05,0
322271,project,1/10/19 0:14,1/10/19 0:14,0
321721,project,1/10/19 13:50,1/11/19 13:52,0
322326,project,1/10/19 14:34,3/5/19 14:18,0
322386,project,1/10/19 14:47,1/13/19 15:58,0
322443,project,1/10/19 16:06,1/20/19 17:34,0
322459,project,1/10/19 17:14,1/20/19 19:46,0
322516,project,1/10/19 20:24,1/24/19 20:04,0
322215,project,1/10/19 21:14,1/10/19 21:15,0
322681,project,1/11/19 11:31,1/25/19 8:44,0
322715,project,1/11/19 12:35,1/14/19 13:44,0
322638,project,1/11/19 13:48,3/14/19 19:46,0
322637,project,1/11/19 15:29,1/15/19 19:32,0
322702,project,1/11/19 16:13,1/12/19 0:47,0
322804,project,1/11/19 17:50,1/21/19 16:51,0
322539,project,1/11/19 18:45,2/18/19 10:05,0
321830,project,1/11/19 21:33,1/11/19 21:33,0
321869,project,1/11/19 21:36,1/11/19 21:36,0
322871,project,1/11/19 22:38,1/11/19 22:51,0
322826,project,1/11/19 23:51,1/17/19 23:24,0
321998,project,1/12/19 5:00,1/31/19 14:26,0
322574,project,1/12/19 13:19,1/21/19 20:48,0
323025,project,1/12/19 20:38,,1
321967,project,1/12/19 21:40,2/20/19 4:55,0
323061,project,1/12/19 23:44,1/17/19 11:47,0
323063,project,1/13/19 4:46,1/25/19 4:17,0
319832,project,1/1/19 0:25,1/10/19 9:32,0
319887,project,1/1/19 1:32,1/11/19 19:40,0
316348,project,1/1/19 4:34,4/21/19 20:44,0
319944,project,1/1/19 5:39,1/2/19 3:46,0
319675,project,1/1/19 6:48,1/5/19 14:10,0
319872,project,1/1/19 6:48,1/1/19 6:49,0
319973,project,1/1/19 12:24,1/14/19 18:06,0
319961,project,1/1/19 12:30,1/1/19 12:30,0
319801,project,1/1/19 15:51,1/4/19 19:03,0
316647,project,1/1/19 16:32,1/1/19 17:21,0
320039,project,1/1/19 21:30,1/26/19 19:53,0
320063,project,1/2/19 2:49,2/17/19 14:12,0
319969,project,1/2/19 3:29,4/1/19 11:39,0
320060,project,1/2/19 11:14,1/23/19 3:26,0
320154,project,1/2/19 15:32,,0
320003,project,1/2/19 16:41,1/9/19 18:59,0
317130,project,1/2/19 17:53,1/2/19 17:53,0
319424,project,1/2/19 18:07,1/3/19 23:41,0
318074,project,1/2/19 21:53,1/13/19 12:05,0
319988,project,1/3/19 1:54,2/22/19 0:01,0
320408,project,1/3/19 9:59,1/9/19 9:23,0
320382,project,1/3/19 10:53,1/7/19 12:37,0
320400,project,1/3/19 13:44,1/10/19 8:33,0
320441,project,1/3/19 14:57,1/21/19 9:43,0
319306,project,1/3/19 15:01,1/16/19 3:49,0
320464,project,1/3/19 15:24,1/4/19 12:28,0
320346,project,1/3/19 18:39,1/7/19 18:58,0
320512,project,1/3/19 19:52,3/7/19 5:01,0
320502,project,1/3/19 21:11,1/15/19 15:27,0
320440,project,1/3/19 22:31,1/9/19 2:59,0
320581,project,1/3/19 22:39,1/3/19 22:50,0
320447,project,1/4/19 1:30,3/10/19 11:05,0
320753,project,1/4/19 14:01,1/4/19 14:02,0
320718,project,1/4/19 15:24,1/9/19 12:00,0
320618,project,1/4/19 15:30,1/9/19 11:48,0
320521,project,1/4/19 15:40,1/11/19 6:03,0
320607,project,1/4/19 15:55,1/7/19 15:07,0
320604,project,1/4/19 16:21,1/4/19 16:21,0
320825,project,1/4/19 19:21,1/7/19 13:12,0
320928,project,1/5/19 3:13,1/24/19 20:30,0
320748,project,1/5/19 5:34,3/27/19 16:32,0
320931,project,1/5/19 8:56,1/16/19 9:25,0
320966,project,1/5/19 13:44,1/7/19 16:27,0
321026,project,1/5/19 15:28,1/7/19 11:46,0
320992,project,1/5/19 15:50,1/6/19 20:57,0
317816,project,1/5/19 18:01,,1
321018,project,1/5/19 19:42,1/9/19 17:04,0
320926,project,1/5/19 19:59,1/5/19 20:00,0
320081,project,1/5/19 20:12,3/8/19 0:31,0
320970,project,1/5/19 22:02,1/17/19 16:11,0
320969,project,1/5/19 22:03,2/4/19 15:15,0
321096,project,1/5/19 23:31,1/13/19 23:34,0
321097,project,1/6/19 0:52,1/11/19 23:31,0
320976,project,1/6/19 4:10,1/7/19 2:44,0
321130,project,1/6/19 6:14,2/14/19 21:13,0
321140,project,1/6/19 14:40,1/6/19 20:54,0
321188,project,1/6/19 14:56,,1
321191,project,1/6/19 15:30,1/7/19 20:15,0
321143,project,1/6/19 16:53,1/6/19 17:48,0
321217,project,1/6/19 18:27,1/7/19 14:46,0
321233,project,1/6/19 21:57,1/9/19 1:29,0
321225,project,1/6/19 23:41,1/11/19 23:51,0
321279,project,1/7/19 3:05,,1
321310,project,1/7/19 5:33,4/9/19 18:06,0
320934,project,1/7/19 5:47,3/31/19 16:05,0
320989,project,1/7/19 12:14,1/8/19 21:52,0
321334,project,1/7/19 12:34,4/2/19 16:07,0
321057,project,1/7/19 14:44,1/7/19 18:43,0
321411,project,1/7/19 14:50,1/10/19 21:45,0
321430,project,1/7/19 16:32,1/9/19 1:20,0
321440,project,1/7/19 17:39,1/7/19 17:40,0
321526,project,1/7/19 20:51,2/21/19 4:58,0
319260,project,1/7/19 20:54,1/22/19 12:05,0
321342,project,1/8/19 0:17,1/25/19 19:22,0
321583,project,1/8/19 4:38,1/11/19 6:14,0
321435,project,1/8/19 7:13,1/22/19 12:28,0
321372,project,1/8/19 9:18,1/22/19 9:48,0
321647,project,1/8/19 14:50,1/8/19 15:03,0
321636,project,1/8/19 14:52,1/15/19 21:17,0
321554,project,1/8/19 17:38,1/28/19 10:05,0
321816,project,1/8/19 18:23,1/20/19 19:05,0
321771,project,1/8/19 19:34,1/15/19 3:58,0
321790,project,1/8/19 19:40,2/12/19 22:48,0
321663,project,1/8/19 20:04,1/15/19 11:32,0
321799,project,1/8/19 23:49,2/13/19 0:23,0
321925,project,1/9/19 0:38,1/15/19 8:29,0
321210,project,1/9/19 2:40,1/10/19 3:18,0
321952,project,1/9/19 4:03,1/16/19 12:53,0
321989,project,1/9/19 6:20,4/16/19 18:42,0
321642,project,1/9/19 7:56,1/18/19 0:57,0
322005,project,1/9/19 7:59,1/15/19 19:22,0
321729,project,1/9/19 11:08,1/17/19 10:44,0
322091,project,1/9/19 14:43,1/20/19 4:11,0
322004,project,1/9/19 14:44,1/22/19 14:27,0
322124,project,1/9/19 16:08,2/18/19 17:05,0
322125,project,1/9/19 16:10,1/9/19 21:41,0
322132,project,1/9/19 16:29,2/2/19 20:14,0
322136,project,1/9/19 17:08,,1
322017,project,1/9/19 17:24,1/15/19 17:16,0
322040,project,1/9/19 19:21,1/10/19 8:12,0
323012,project,1/13/19 6:44,2/10/19 6:36,0
323086,project,1/13/19 7:17,1/16/19 1:02,0
323088,project,1/13/19 12:36,1/15/19 17:43,0
323100,project,1/13/19 15:13,1/19/19 9:50,0
323189,project,1/13/19 22:11,1/17/19 20:25,0
320682,project,1/13/19 23:00,1/14/19 2:33,0
323212,project,1/14/19 0:35,2/12/19 16:40,0
322413,project,1/14/19 1:32,2/3/19 8:15,0
322816,project,1/14/19 2:12,1/14/19 13:54,0
323160,project,1/14/19 5:39,2/11/19 2:10,0
323329,project,1/14/19 13:34,1/14/19 13:34,0
323274,project,1/14/19 14:15,1/24/19 23:20,0
322939,project,1/14/19 14:30,4/4/19 13:57,0
322929,project,1/14/19 14:42,1/18/19 15:19,0
323287,project,1/14/19 15:33,1/15/19 17:20,0
323366,project,1/14/19 16:16,1/14/19 22:55,0
322723,project,1/14/19 16:33,1/14/19 16:34,0
323323,project,1/14/19 17:24,1/18/19 4:13,0
317569,project,1/14/19 20:42,1/25/19 5:05,0
323458,project,1/14/19 20:44,2/8/19 16:42,0
323425,project,1/14/19 21:15,1/29/19 21:57,0
323485,project,1/14/19 21:42,1/17/19 23:14,0
323480,project,1/14/19 22:43,1/14/19 22:43,0
323518,project,1/14/19 23:37,1/15/19 1:05,0
323194,project,1/15/19 0:34,1/15/19 1:05,0
323280,project,1/15/19 2:00,1/18/19 2:48,0
321675,project,1/15/19 5:17,1/15/19 5:17,0
322700,project,1/15/19 6:02,1/15/19 6:03,0
323261,project,1/15/19 6:03,1/22/19 19:06,0
323603,project,1/15/19 6:17,1/19/19 4:39,0
322985,project,1/15/19 12:10,1/15/19 12:10,0
323683,project,1/15/19 12:14,1/16/19 10:51,0
323647,project,1/15/19 12:35,4/8/19 15:27,0
323536,project,1/15/19 13:51,1/30/19 14:01,0
321215,project,1/15/19 14:28,4/30/19 6:59,0
323756,project,1/15/19 15:21,1/30/19 0:08,0
323728,project,1/15/19 15:52,2/15/19 15:42,0
323804,project,1/15/19 18:31,1/29/19 16:23,0
323597,project,1/15/19 19:24,1/17/19 15:26,0
323808,project,1/15/19 19:33,1/25/19 23:06,0
323556,project,1/15/19 20:11,2/15/19 13:05,0
323821,project,1/15/19 20:29,1/18/19 2:29,0
323848,project,1/15/19 20:56,1/17/19 4:10,0
323915,project,1/16/19 1:01,2/1/19 0:35,0
323925,project,1/16/19 1:50,1/19/19 12:08,0
323959,project,1/16/19 4:22,1/20/19 0:21,0
323957,project,1/16/19 6:35,5/19/19 10:05,0
324026,project,1/16/19 9:57,1/22/19 12:15,0
323668,project,1/16/19 10:13,1/16/19 15:30,0
323749,project,1/16/19 11:50,1/18/19 20:28,0
321106,project,1/16/19 12:41,3/8/19 14:05,0
324055,project,1/16/19 12:45,1/16/19 13:36,0
323908,project,1/16/19 12:56,1/16/19 13:01,0
324068,project,1/16/19 13:26,3/2/19 10:44,0
323995,project,1/16/19 13:47,1/22/19 13:00,0
324114,project,1/16/19 15:35,1/24/19 18:57,0
324106,project,1/16/19 15:58,1/25/19 7:40,0
324118,project,1/16/19 16:38,1/17/19 0:31,0
323545,project,1/16/19 17:28,1/23/19 3:55,0
322321,project,1/16/19 17:50,2/19/19 16:17,0
322970,project,1/16/19 17:55,1/24/19 22:41,0
322849,project,1/16/19 19:19,1/25/19 17:15,0
324243,project,1/16/19 22:16,1/25/19 22:34,0
323789,project,1/16/19 22:36,1/22/19 18:21,0
324212,project,1/17/19 0:52,,1
323291,project,1/17/19 3:36,1/21/19 8:36,0
324369,project,1/17/19 9:35,2/15/19 6:07,0
324394,project,1/17/19 10:59,1/17/19 11:03,0
324371,project,1/17/19 13:51,2/16/19 3:00,0
323638,project,1/17/19 13:56,1/18/19 13:30,0
323318,project,1/17/19 13:56,1/18/19 13:30,0
324344,project,1/17/19 14:17,1/22/19 21:11,0
324352,project,1/17/19 14:18,1/23/19 21:30,0
324466,project,1/17/19 15:34,1/22/19 11:50,0
324472,project,1/17/19 15:53,,1
324494,project,1/17/19 17:28,1/22/19 13:32,0
323221,project,1/17/19 17:30,,1
323968,project,1/17/19 17:38,2/28/19 14:44,0
324309,project,1/17/19 18:16,1/25/19 0:24,0
324221,project,1/17/19 18:58,2/4/19 20:05,0
324510,project,1/17/19 19:02,1/21/19 22:23,0
324519,project,1/17/19 21:25,1/17/19 23:12,0
324351,project,1/17/19 22:44,1/17/19 22:44,0
324602,project,1/17/19 23:37,1/22/19 2:28,0
324409,project,1/18/19 1:20,2/13/19 0:59,0
324620,project,1/18/19 7:01,1/18/19 7:02,0
324663,project,1/18/19 14:08,1/23/19 11:58,0
324572,project,1/18/19 14:50,1/18/19 14:51,0
323143,project,1/18/19 16:00,1/18/19 16:01,0
324137,project,1/18/19 16:31,1/18/19 18:22,0
324601,project,1/18/19 17:34,2/27/19 0:04,0
323990,project,1/18/19 17:39,1/25/19 0:37,0
323047,project,1/18/19 19:31,1/27/19 19:07,0
323917,project,1/18/19 19:40,2/4/19 5:30,0
324755,project,1/18/19 23:18,1/28/19 20:12,0
324902,project,1/19/19 0:00,1/19/19 0:01,0
324955,project,1/19/19 4:16,1/24/19 20:43,0
324983,project,1/19/19 9:56,1/29/19 4:59,0
325051,project,1/19/19 17:36,1/22/19 22:11,0
325095,project,1/20/19 0:19,1/22/19 6:03,0
324101,project,1/20/19 18:13,,1
325014,project,1/20/19 19:31,1/21/19 13:20,0
325218,project,1/20/19 20:07,2/25/19 19:18,0
325235,project,1/20/19 22:29,1/20/19 23:11,0
325243,project,1/20/19 23:57,1/20/19 23:57,0
325106,project,1/21/19 9:11,1/22/19 12:51,0
325332,project,1/21/19 9:58,2/12/19 8:54,0
325275,project,1/21/19 11:28,1/23/19 14:00,0
325376,project,1/21/19 12:14,2/2/19 17:46,0
325378,project,1/21/19 12:20,2/3/19 17:25,0
325380,project,1/21/19 12:38,12/16/19 21:58,0
325395,project,1/21/19 13:52,2/4/19 20:43,0
324568,project,1/21/19 14:31,1/22/19 21:03,0
325412,project,1/21/19 14:31,1/23/19 9:41,0
325464,project,1/21/19 18:29,1/23/19 19:02,0
325137,project,1/21/19 20:11,2/23/19 8:24,0
325284,project,1/21/19 21:04,1/22/19 1:15,0
324931,project,1/21/19 22:08,2/22/19 17:53,0
325546,project,1/21/19 23:33,2/12/19 18:26,0
325572,project,1/22/19 1:35,1/30/19 17:15,0
325582,project,1/22/19 1:46,1/31/19 0:41,0
325574,project,1/22/19 3:08,1/24/19 23:26,0
325655,project,1/22/19 8:38,1/28/19 4:15,0
325717,project,1/22/19 13:07,1/31/19 20:06,0
325800,project,1/22/19 16:45,3/30/19 17:05,0
325699,project,1/22/19 16:52,1/29/19 14:54,0
325826,project,1/22/19 17:41,2/4/19 14:00,0
325488,project,1/22/19 17:49,2/5/19 20:54,0
325803,project,1/22/19 18:21,2/7/19 15:05,0
325848,project,1/22/19 20:17,1/31/19 18:42,0
325877,project,1/22/19 21:53,1/24/19 21:36,0
325511,project,1/23/19 0:16,1/26/19 15:18,0
325955,project,1/23/19 1:41,3/5/19 2:45,0
325682,project,1/23/19 2:01,2/1/19 20:57,0
325969,project,1/23/19 2:02,1/31/19 20:25,0
326013,project,1/23/19 5:14,2/25/19 19:19,0
325641,project,1/23/19 6:56,2/20/19 2:05,0
326075,project,1/23/19 9:49,1/23/19 17:01,0
326083,project,1/23/19 10:18,1/30/19 16:02,0
325770,project,1/23/19 11:49,1/23/19 11:50,0
325734,project,1/23/19 14:21,3/9/19 14:15,0
325686,project,1/23/19 15:15,1/23/19 15:33,0
326197,project,1/23/19 16:09,2/1/19 15:20,0
326156,project,1/23/19 16:15,2/24/19 17:05,0
326198,project,1/23/19 16:17,1/24/19 14:27,0
326193,project,1/23/19 16:58,2/12/19 18:58,0
326135,project,1/23/19 17:07,2/14/19 22:06,0
325456,project,1/23/19 18:38,1/23/19 19:19,0
325179,project,1/23/19 18:53,1/24/19 0:10,0
326129,project,1/23/19 19:24,1/23/19 19:31,0
325797,project,1/23/19 20:33,1/28/19 10:35,0
326295,project,1/23/19 21:11,1/24/19 21:19,0
326356,project,1/23/19 22:42,1/28/19 16:39,0
326358,project,1/23/19 23:25,3/11/19 4:05,0
325576,project,1/23/19 23:40,1/24/19 0:55,0
326474,project,1/24/19 9:42,1/26/19 15:48,0
325341,project,1/24/19 16:11,1/24/19 16:11,0
326553,project,1/24/19 16:24,2/2/19 20:35,0
325916,project,1/24/19 16:47,1/31/19 18:14,0
326499,project,1/24/19 16:55,2/8/19 17:12,0
326622,project,1/24/19 18:27,2/19/19 21:35,0
326640,project,1/24/19 19:21,2/13/19 19:29,0
323871,project,1/24/19 19:49,1/24/19 19:49,0
325424,project,1/24/19 21:49,2/12/19 8:06,0
326383,project,1/24/19 23:46,1/28/19 13:33,0
326646,project,1/24/19 23:52,1/25/19 0:09,0
326735,project,1/25/19 0:25,1/29/19 19:26,0
326404,project,1/25/19 4:48,1/25/19 4:58,0
326754,project,1/25/19 8:12,2/10/19 6:47,0
326898,project,1/25/19 13:24,1/25/19 13:26,0
325793,project,1/25/19 14:30,1/27/19 15:48,0
326916,project,1/25/19 15:21,2/2/19 18:03,0
326969,project,1/25/19 17:14,2/12/19 13:22,0
326990,project,1/25/19 18:46,1/25/19 19:33,0
327022,project,1/25/19 20:11,1/29/19 12:33,0
319816,project,1/25/19 20:54,2/18/19 16:32,0
327000,project,1/25/19 21:59,2/21/19 22:38,0
325205,project,1/25/19 22:15,1/25/19 22:16,0
327037,project,1/25/19 22:47,1/31/19 21:10,0
326276,project,1/26/19 2:06,1/26/19 2:07,0
327173,project,1/26/19 13:58,1/27/19 13:48,0
326830,project,1/26/19 14:55,1/28/19 13:54,0
327213,project,1/26/19 17:09,1/30/19 8:08,0
326843,project,1/26/19 17:40,2/4/19 21:55,0
327222,project,1/26/19 17:51,2/4/19 2:49,0
327267,project,1/26/19 21:05,1/30/19 3:35,0
327199,project,1/26/19 21:19,4/6/19 16:50,0
327310,project,1/27/19 2:23,1/27/19 2:24,0
327277,project,1/27/19 3:16,2/16/19 5:48,0
327322,project,1/27/19 5:22,2/14/19 15:03,0
327371,project,1/27/19 11:53,2/9/19 17:05,0
327391,project,1/27/19 16:45,2/3/19 17:52,0
327468,project,1/27/19 21:42,2/2/19 2:25,0
326099,project,1/28/19 9:53,2/7/19 2:09,0
327585,project,1/28/19 11:47,1/28/19 11:47,0
327521,project,1/28/19 13:24,2/13/19 14:44,0
327626,project,1/28/19 14:12,1/30/19 15:54,0
327661,project,1/28/19 16:34,2/2/19 15:17,0
327657,project,1/28/19 16:45,2/7/19 16:19,0
327724,project,1/28/19 18:26,3/5/19 17:23,0
319738,project,1/28/19 19:10,3/24/19 9:23,0
327666,project,1/28/19 20:40,2/27/19 16:05,0
327760,project,1/28/19 21:01,2/12/19 17:38,0
327778,project,1/28/19 21:14,2/3/19 12:30,0
327788,project,1/28/19 21:27,1/28/19 21:30,0
327830,project,1/29/19 1:28,2/5/19 11:23,0
326795,project,1/29/19 2:38,2/27/19 16:05,0
327930,project,1/29/19 14:23,2/5/19 16:49,0
326242,project,1/29/19 15:18,1/29/19 15:19,0
328079,project,1/29/19 16:17,2/11/19 15:59,0
328091,project,1/29/19 17:32,1/29/19 17:53,0
328131,project,1/29/19 18:20,2/4/19 19:51,0
328049,project,1/29/19 20:51,3/3/19 20:15,0
328192,project,1/29/19 22:09,2/22/19 18:16,0
327158,project,1/30/19 1:25,,1
325660,project,1/30/19 3:14,3/13/19 4:10,0
328207,project,1/30/19 6:28,1/30/19 6:30,0
328132,project,1/30/19 10:36,2/2/19 15:04,0
328368,project,1/30/19 11:54,2/7/19 15:43,0
328363,project,1/30/19 13:59,2/8/19 16:58,0
328348,project,1/30/19 14:23,8/2/19 20:15,0
328404,project,1/30/19 14:40,2/2/19 8:52,0
328298,project,1/30/19 15:51,1/31/19 19:30,0
322203,project,1/9/19 19:49,1/14/19 21:23,0
316849,project,1/9/19 20:14,1/9/19 20:44,0
321754,project,1/9/19 21:43,1/10/19 23:44,0
322247,project,1/9/19 23:06,1/10/19 15:40,0
322276,project,1/10/19 1:03,1/27/19 2:54,0
322269,project,1/10/19 2:09,1/15/19 0:28,0
322301,project,1/10/19 2:30,1/10/19 21:19,0
322242,project,1/10/19 10:05,1/10/19 10:05,0
322365,project,1/10/19 10:30,1/18/19 4:57,0
322315,project,1/10/19 11:20,1/12/19 17:05,0
322371,project,1/10/19 12:16,1/24/19 10:53,0
322256,project,1/10/19 14:15,2/11/19 15:18,0
322488,project,1/10/19 18:37,1/11/19 13:33,0
322508,project,1/10/19 19:51,1/10/19 20:03,0
322511,project,1/10/19 20:05,1/11/19 15:54,0
322690,project,1/11/19 12:17,1/12/19 6:03,0
322643,project,1/11/19 12:32,1/14/19 13:40,0
322693,project,1/11/19 13:00,1/11/19 14:04,0
322744,project,1/11/19 14:28,1/13/19 14:24,0
322634,project,1/11/19 17:57,2/15/19 20:36,0
322793,project,1/11/19 19:14,1/18/19 14:06,0
322858,project,1/11/19 21:25,1/15/19 10:50,0
322850,project,1/11/19 21:31,1/28/19 19:52,0
321896,project,1/11/19 21:35,1/11/19 21:35,0
322875,project,1/12/19 1:13,1/27/19 18:19,0
322877,project,1/12/19 1:17,3/20/19 17:52,0
322910,project,1/12/19 3:14,1/31/19 6:05,0
316178,project,1/12/19 4:27,2/4/19 1:44,0
322926,project,1/12/19 5:29,1/14/19 6:51,0
322990,project,1/12/19 15:00,1/17/19 15:33,0
322981,project,1/12/19 15:02,2/7/19 11:05,0
321959,project,1/12/19 17:44,5/14/19 9:31,0
322897,project,1/13/19 1:21,5/7/19 11:05,0
322994,project,1/13/19 1:28,2/2/19 21:05,0
323109,project,1/13/19 12:00,2/1/19 15:01,0
320813,project,1/13/19 14:47,1/28/19 11:05,0
323071,project,1/13/19 14:55,1/16/19 2:34,0
323137,project,1/13/19 15:43,1/15/19 19:21,0
323129,project,1/13/19 17:40,1/13/19 17:46,0
322704,project,1/13/19 17:55,1/15/19 13:30,0
323110,project,1/13/19 20:28,1/16/19 7:25,0
323184,project,1/13/19 21:14,1/15/19 21:19,0
323079,project,1/13/19 22:16,1/18/19 8:30,0
323226,project,1/14/19 1:48,1/18/19 7:12,0
321655,project,1/14/19 11:23,1/14/19 20:45,0
323364,project,1/14/19 15:10,1/14/19 22:23,0
323039,project,1/14/19 15:14,1/26/19 14:22,0
322092,project,1/14/19 15:50,1/17/19 15:26,0
323393,project,1/14/19 16:47,1/15/19 17:20,0
322937,project,1/14/19 17:17,1/18/19 22:08,0
323398,project,1/14/19 17:30,2/17/19 5:05,0
323468,project,1/14/19 20:51,1/24/19 22:42,0
323464,project,1/14/19 21:03,2/6/19 5:52,0
323418,project,1/14/19 21:03,1/15/19 1:05,0
323487,project,1/14/19 22:52,2/20/19 16:45,0
320991,project,1/14/19 22:56,1/14/19 22:56,0
323572,project,1/15/19 7:30,1/28/19 16:13,0
323563,project,1/15/19 13:16,1/29/19 16:05,0
323736,project,1/15/19 14:27,2/21/19 11:15,0
323739,project,1/15/19 14:39,1/16/19 20:50,0
323745,project,1/15/19 15:01,1/17/19 4:49,0
323771,project,1/15/19 16:34,1/15/19 17:28,0
323760,project,1/15/19 18:45,2/15/19 11:06,0
323831,project,1/15/19 19:37,1/18/19 21:25,0
323832,project,1/15/19 19:47,1/15/19 19:50,0
323081,project,1/15/19 22:05,1/30/19 18:25,0
323473,project,1/16/19 0:02,1/28/19 20:51,0
323907,project,1/16/19 0:07,1/16/19 0:41,0
323922,project,1/16/19 1:27,1/21/19 16:43,0
323461,project,1/16/19 5:09,1/16/19 5:10,0
322149,project,1/16/19 5:19,1/17/19 4:02,0
323725,project,1/16/19 7:18,1/16/19 7:19,0
324001,project,1/16/19 8:12,1/25/19 6:21,0
324056,project,1/16/19 12:39,4/14/19 17:00,0
322838,project,1/16/19 15:51,1/16/19 17:24,0
323994,project,1/16/19 16:02,1/17/19 15:04,0
323426,project,1/16/19 16:06,1/28/19 16:05,0
324099,project,1/16/19 16:20,1/23/19 3:13,0
323956,project,1/16/19 17:29,1/23/19 16:56,0
323985,project,1/16/19 17:29,1/23/19 4:03,0
324135,project,1/16/19 18:00,1/17/19 21:51,0
